Date,DXY,USDZAR=X,USDTRY=X,USDCLP=X,EM_FX_Basket
2023-11-06,25.777572631835938,18.26289939880371,28.383150100708008,869.6134033203125,0.004990536666623529
2023-11-07,25.864543914794922,18.29010009765625,28.447599411010742,881.2999877929688,0.0033840248511831108
2023-11-08,25.855846405029297,18.333499908447266,28.49519920349121,885.8200073242188,0.0012721560068555862
2023-11-09,25.96890640258789,18.48189926147461,28.517309188842773,898.3699951171875,-0.0008515395835115794
2023-11-10,25.95151138305664,18.65369987487793,28.525800704956055,910.75,-0.003123391892445758
2023-11-13,25.916723251342773,18.726430892944336,28.513660430908203,901.6378173828125,-0.004416934287452232
2023-11-14,25.50796890258789,18.674400329589844,28.60610008239746,922.3300170898438,-0.004831210490035508
2023-11-15,25.603635787963867,18.22150993347168,28.641199111938477,890.8499755859375,-0.0004091526252961296
2023-11-16,25.621028900146484,18.179100036621094,28.679689407348633,887.0999755859375,0.0014729176393029264
2023-11-17,25.48187828063965,18.36479949951172,28.701900482177734,880.8400268554688,0.0027689905828252163
2023-11-20,25.403606414794922,18.333599090576172,28.647829055786133,860.1034545898438,0.004141851789271428
2023-11-21,25.429698944091797,18.323789596557617,28.777830123901367,877.8499755859375,0.004060331874086304
2023-11-22,25.516666412353516,18.60733985900879,28.79397964477539,869.4000244140625,-0.00017739038138247154
2023-11-23,,18.870590209960938,28.83180046081543,871.0499877929688,-0.0016808587330902757
2023-11-24,25.403606414794922,18.80643081665039,28.840700149536133,872.9299926757812,-0.001356473551028505
2023-11-27,25.351425170898438,18.78289031982422,28.842559814453125,855.2303466796875,-0.0017338906142551312
2023-11-28,25.26445770263672,18.642900466918945,28.909400939941406,870.6500244140625,-0.0009511169163950249
2023-11-29,25.290546417236328,18.572799682617188,28.91860008239746,867.1699829101562,-2.7855602718128163e-05
2023-11-30,25.473182678222656,18.729299545288086,28.940919876098633,869.1500244140625,0.0003639798831052269
2023-12-01,25.39491081237793,18.83856964111328,28.88640022277832,870.2000122070312,-4.211261569969484e-05
2023-12-04,25.50796890258789,18.58839988708496,28.89620018005371,855.7864379882812,0.0004939232446036352
2023-12-05,25.603635787963867,18.797170639038086,28.917800903320312,867.5,-0.0003575434136210365
2023-12-06,25.664514541625977,18.948999404907227,28.91469955444336,878.4500122070312,-0.002226310156866327
2023-12-07,25.525362014770508,18.960559844970703,28.914899826049805,870.4299926757812,-0.0008933650652453347
2023-12-08,25.621028900146484,18.80590057373047,28.91069984436035,872.1599731445312,-0.000128494241674006
2023-12-11,25.65581703186035,18.903989791870117,28.876100540161133,859.9549560546875,-0.0014304286237241427
2023-12-12,25.586240768432617,19.072500228881836,28.96109962463379,882.239990234375,-0.0022374640842456124
2023-12-13,25.368820190429688,18.924299240112305,29.027099609375,876.9000244140625,-9.501884835063081e-05
2023-12-14,25.134004592895508,18.652429580688477,28.99180030822754,874.780029296875,0.000537455783669799
2023-12-15,25.299243927001953,18.31279945373535,28.976600646972656,865.1199951171875,0.00210150927453522
2023-12-18,25.295543670654297,18.28679084777832,28.84041976928711,857.5003662109375,0.0024316840737877154
2023-12-19,25.18451690673828,18.57699966430664,29.0386905670166,873.75,0.0021701617049296575
2023-12-20,25.295543670654297,18.32509994506836,29.088720321655273,862.3699951171875,0.0030579620166099183
2023-12-21,25.129003524780273,18.252349853515625,29.125499725341797,870.0999755859375,0.0014407676624941745
2023-12-22,25.1197509765625,18.16320037841797,29.10354995727539,878.6799926757812,-0.0008257991840440054
2023-12-25,,18.46660041809082,28.833330154418945,863.5426635742188,-0.0011670997293543612
2023-12-26,25.064239501953125,18.446199417114258,29.311399459838867,892.239990234375,-0.0016346438066868845
2023-12-27,24.934709548950195,18.64900016784668,29.30590057373047,892.2100219726562,-0.00401025776558241
2023-12-28,25.017976760864258,18.348079681396484,29.38789939880371,883.6300048828125,-0.002062748813596495
2023-12-29,25.064239501953125,18.56730079650879,29.519800186157227,884.6400146484375,-0.002953158329230896
2024-01-01,,18.26959991455078,29.018070220947266,871.8646850585938,-0.0004422744803398007
2024-01-02,25.27703857421875,18.300399780273438,29.428199768066406,872.6539916992188,0.0016899271540867622
2024-01-03,25.360309600830078,18.55558967590332,29.74485969543457,883.8200073242188,-9.189984900911211e-05
2024-01-04,25.360309600830078,18.674299240112305,29.77907943725586,881.72998046875,-0.001967750259190228
2024-01-05,25.360309600830078,18.686899185180664,29.840900421142578,886.97998046875,-0.0013761312518644673
2024-01-08,25.314048767089844,18.670289993286133,29.78428077697754,877.2498779296875,-0.0036238080147441365
2024-01-09,25.397319793701172,18.564199447631836,29.91390037536621,903.5,-0.004415012842527472
2024-01-10,25.351057052612305,18.63878059387207,29.96179962158203,917.6500244140625,-0.003333657009142723
2024-01-11,25.36956214904785,18.631759643554688,29.85420036315918,916.1900024414062,-0.002617514948438643
2024-01-12,25.397319793701172,18.645099639892578,30.06089973449707,913.469970703125,-0.00234857135938677
2024-01-15,,18.60658073425293,30.06355094909668,895.7639770507812,-0.0018415842006970756
2024-01-16,25.61937141418457,18.649099349975586,30.07284927368164,910.1400146484375,-0.0011782851466572044
2024-01-17,25.637874603271484,18.959089279174805,30.118099212646484,922.2899780273438,-0.001858046835519965
2024-01-18,25.665630340576172,19.079200744628906,30.137819290161133,921.2000122070312,-0.002615859907305946
2024-01-19,25.628623962402344,18.921100616455078,30.153600692749023,919.5900268554688,-0.0016704373174308638
2024-01-22,25.637874603271484,19.008899688720703,30.191360473632812,896.9052124023438,-0.0018427740214043166
2024-01-23,25.7026424407959,19.193300247192383,30.2587890625,909.3099975585938,-0.0023175364080262203
2024-01-24,25.628623962402344,18.91320037841797,30.279499053955078,911.989990234375,0.000511689914720775
2024-01-25,25.7026424407959,18.877979278564453,30.24799919128418,910.3300170898438,0.001213754623113281
2024-01-26,25.7026424407959,18.880399703979492,30.297300338745117,909.3699951171875,0.000532814228523816
2024-01-29,25.7026424407959,18.757030487060547,30.324670791625977,894.8502197265625,0.0007209358672753791
2024-01-30,25.68413734436035,18.778499603271484,30.34501075744629,929.77001953125,-0.0002839722103792078
2024-01-31,25.7489013671875,18.779300689697266,30.358400344848633,932.1500244140625,-0.00121767884461246
2024-02-01,25.61937141418457,18.6135196685791,30.359800338745117,930.280029296875,-0.0008133365554974927
2024-02-02,25.850675582885742,18.56529998779297,30.44300079345703,931.5700073242188,-0.0008688724444756311
2024-02-05,25.989459991455078,18.882320404052734,30.300920486450195,927.764404296875,-0.0028636341951076842
2024-02-06,25.915441513061523,19.048900604248047,30.536800384521484,953.739990234375,-0.0031147170215651116
2024-02-07,25.887685775756836,18.81760025024414,30.541120529174805,947.5999755859375,-0.001682551034127269
2024-02-08,25.915441513061523,18.898700714111328,30.59149932861328,953.0999755859375,-0.0031859743528479785
2024-02-09,25.89693832397461,18.966400146484375,30.668399810791016,965.4199829101562,-0.004351687545122639
2024-02-12,25.924694061279297,18.976049423217773,30.64838981628418,956.61083984375,-0.003178880629768058
2024-02-13,26.12824249267578,18.89859962463379,30.712900161743164,970.469970703125,-0.001039314301963848
2024-02-14,26.081981658935547,19.07659912109375,30.722900390625,969.8800048828125,-0.0028776578637470396
2024-02-15,25.980205535888672,19.028560638427734,30.750099182128906,957.3300170898438,-0.0011219162412370782
2024-02-16,25.989459991455078,18.939529418945312,30.815000534057617,967.1900024414062,-0.00036918207769669014
2024-02-19,,18.825109481811523,30.80282974243164,951.2039184570312,0.000543904037173005
2024-02-20,25.952449798583984,18.93931007385254,30.867900848388672,964.5,-9.915716399219801e-05
2024-02-21,25.924694061279297,18.9064998626709,30.904909133911133,962.0999755859375,0.0007113875023611172
2024-02-22,25.924694061279297,18.896129608154297,31.01650047302246,969.1799926757812,-0.0009548686692528533
2024-02-23,25.943199157714844,19.14780044555664,31.07349967956543,978.469970703125,-0.0020889021197160506
2024-02-26,25.89693832397461,19.30579948425293,31.093120574951172,965.7730712890625,-0.0033469940533005548
2024-02-27,25.915441513061523,19.212600708007812,31.115520477294922,986.5499877929688,-0.003030267284016714
2024-02-28,25.93394660949707,19.069400787353516,31.14579963684082,980.97998046875,-0.002423304702588664
2024-02-29,25.989459991455078,19.25309944152832,31.208839416503906,978.6400146484375,-0.002346680405451906
2024-03-01,25.943199157714844,19.180419921875,31.279409408569336,966.280029296875,0.00024566900420506713
2024-03-04,25.943199157714844,19.07699966430664,31.390369415283203,945.7276000976562,0.0015137313897645582
2024-03-05,25.915441513061523,19.03030014038086,31.571300506591797,973.8800048828125,0.00046854610420354604
2024-03-06,25.822919845581055,18.94070053100586,31.688119888305664,976.989990234375,-0.00048555889751038066
2024-03-07,25.693389892578125,18.775400161743164,31.79730987548828,985.1500244140625,-7.21509968296406e-05
2024-03-08,25.7026424407959,18.66390037536621,31.93320083618164,980.5399780273438,-0.0005920846461045951
2024-03-11,25.730396270751953,18.79785919189453,31.996360778808594,953.6156616210938,-0.0009128094972588958
2024-03-12,25.7489013671875,18.652700424194336,32.03739929199219,965.8800048828125,0.0008646934460543957
2024-03-13,25.721145629882812,18.65049934387207,32.093780517578125,950.760009765625,0.0019445316480157834
2024-03-14,25.859928131103516,18.553699493408203,32.1185302734375,945.3699951171875,0.0028217935001204515
2024-03-15,25.887685775756836,18.730600357055664,32.19306945800781,941.3200073242188,0.001894076964605082
2024-03-18,25.943199157714844,18.749780654907227,32.28765106201172,925.2318725585938,0.0015491250938148003
2024-03-19,26.007965087890625,18.943300247192383,32.33330154418945,946.4099731445312,-0.0003310845005708472
2024-03-20,25.887685775756836,18.908790588378906,32.373348236083984,965.8699951171875,-0.002597152590900708
2024-03-21,26.0634765625,18.672300338745117,32.41749954223633,962.510009765625,-0.0022949128587745186
2024-03-22,26.202260971069336,18.81909942626953,32.15650177001953,968.6300048828125,-0.0022014351069003504
2024-03-25,26.137495040893555,18.985200881958008,32.08531188964844,964.0664672851562,-0.0032034422526827006
2024-03-26,26.1560001373291,18.885700225830078,32.16780090332031,977.8800048828125,-0.0016723647026582315
2024-03-27,26.174503326416016,18.960399627685547,32.208499908447266,981.530029296875,-0.0009373233334052853
2024-03-28,26.24852180480957,18.924489974975586,32.29970169067383,979.3900146484375,-0.0018292689595465403
2024-03-29,,18.896699905395508,32.449100494384766,980.4600219726562,-0.0017012922599014576
2024-04-01,26.350296020507812,18.84830093383789,32.42340087890625,979.27001953125,-0.0012700933216579164
2024-04-02,26.31328773498535,18.944650650024414,32.26240158081055,984.97998046875,-0.0008913453940365796
2024-04-03,26.19300651550293,18.75790023803711,32.052101135253906,975.5700073242188,0.0014341699491169412
2024-04-04,26.19300651550293,18.65250015258789,31.94529914855957,954.3900146484375,0.0033954283953800263
2024-04-05,26.220766067504883,18.676809310913086,31.944990158081055,940.2999877929688,0.004576710884607646
2024-04-08,26.183753967285156,18.712160110473633,32.007598876953125,927.7029418945312,0.004908525925594984
2024-04-09,26.174503326416016,18.63089942932129,32.15650177001953,933.3106079101562,0.0048833949677549145
2024-04-10,26.452070236206055,18.42840003967285,32.22426986694336,941.0900268554688,0.0031831734564947665
2024-04-11,26.4705753326416,18.77739906311035,32.2859992980957,947.489990234375,-0.0007045463290870115
2024-04-12,26.68337631225586,18.709800720214844,32.4182014465332,954.8599853515625,-0.0021540776042242174
2024-04-15,26.72963523864746,18.857799530029297,32.39690017700195,964.1300048828125,-0.003921116466198677
2024-04-16,26.766645431518555,18.97052001953125,32.40700912475586,972.2999877929688,-0.004481733069863972
2024-04-17,26.68337631225586,19.005800247192383,32.51139831542969,979.9600219726562,-0.00537409709418211
2024-04-18,26.738889694213867,18.980899810791016,32.47119903564453,978.4299926757812,-0.0032566139451609944
2024-04-19,26.738889694213867,19.137449264526367,32.56330108642578,965.6900024414062,-0.0025759560450633137
2024-04-22,26.74814224243164,19.121599197387695,32.60334014892578,958.6400146484375,-0.000985255060123698
2024-04-23,26.637115478515625,19.18004035949707,32.56460189819336,952.1300048828125,0.0003271535615369083
2024-04-24,26.664871215820312,19.093299865722656,32.510520935058594,953.2000122070312,0.0015283904709358143
2024-04-25,26.609357833862305,19.21780014038086,32.56671905517578,952.1799926757812,0.0007759188593929548
